-7.95104,112.60849
-7.95086,112.60852
-7.95076,112.60869
-7.95057,112.60857
-7.901838,112.49454
-7.901812,112.49508
-7.90206,112.495093
-7.902143,112.494738
-7.902065,112.494305
-7.901602,112.494711
-7.901623,112.494425
-7.901506,112.49441
-7.90214,112.495345
